index,price,production_year,size,color,material,acc_included,condition_ext,other_defects,has_smell,has_chain,has_logo,has_quilts,bag_style,brand
1769,1190,2000-2010,small,yellow,lambskin,2,good,1,1,0,0,0,clutch,Chanel
1770,4259,2000-2010,small,black,synthetic,1,used,1,0,1,1,0,shoulder_bag,Chanel
1771,3422,2000-2010,large,black,lambskin,1,used,1,0,0,1,1,vanity_case,Chanel
1772,3980,2000-2010,medium,black,caviar,3,used,1,0,0,0,1,flap_bag,Chanel
1773,4259,2000-2010,medium,black,caviar,4,used,1,0,0,0,0,flap_bag,Chanel
1774,3236,1980s,small,pink,exotic,4,used,1,0,1,1,1,shoulder_bag,Chanel
1775,1562,2000-2010,mini,black,lambskin,2,used,1,0,1,1,1,clutch,Chanel
1776,4631,1980s,small,black,lambskin,1,used,1,0,1,1,1,shoulder_bag,Chanel
1778,2771,1980s,small,black,exotic,3,used,0,0,1,0,1,shoulder_bag,Chanel
1779,3422,2000-2010,medium,black,lambskin,3,used,0,1,0,0,1,flap_bag,Chanel
1780,1376,2000-2010,mini,black,caviar,5,used,1,0,1,1,0,clutch,Chanel
1782,3422,2000-2010,small,black,caviar,5,used,0,0,1,1,0,backpack,Chanel
1785,2492,2000-2010,medium,black,lambskin,2,good,0,1,0,1,1,vanity_case,Chanel
1786,1376,2000-2010,small,black,fabric,5,excellent,1,0,1,1,0,hand_bag,Chanel
1787,2492,1980s,small,beige,lambskin,2,excellent,1,0,1,0,0,flap_bag,Chanel
1788,1841,2000-2010,small,gray,lambskin,1,good,1,0,1,1,1,tote,Chanel
1789,3236,1980s,medium,black,lambskin,2,used,1,0,1,1,1,hand_bag,Chanel
1790,2492,2000-2010,small,pink,lambskin,1,good,1,0,1,1,1,mini bag,Chanel
1791,5561,2000-2010,small,beige,caviar,2,excellent,1,0,1,0,0,flap_bag,Chanel
1792,2771,2000-2010,small,beige,lambskin,4,good,1,1,1,0,0,flap_bag,Chanel
1793,1841,2000-2010,medium,black,caviar,2,good,1,0,0,1,1,tote,Chanel
1794,1562,1990s,small,blue,fabric,2,good,0,0,0,0,0,vanity_case,Chanel
1795,2306,1990s,medium,black,lambskin,1,good,0,0,0,0,1,flap_bag,Chanel
1796,2771,1980s,small,white,lambskin,4,good,0,0,0,0,1,flap_bag,Chanel
1797,2492,2000-2010,small,black,lambskin,4,good,0,0,1,0,0,shoulder_bag,Chanel
1798,1562,2000-2010,large,black,fabric,4,excellent,0,0,0,0,0,shoulder_bag,Chanel
1800,5561,2000-2010,small,metallic,lambskin,2,good,0,0,0,1,1,mini bag,Chanel
1801,2306,1990s,small,black,fabric,2,good,0,0,1,0,1,waist_bag,Chanel
1802,1562,1980s,medium,black,fabric,1,good,0,0,1,0,1,shoulder_bag,Chanel
1803,2306,1990s,small,black,caviar,5,good,0,0,0,1,0,hand_bag,Chanel
1804,2120,2000-2010,medium,pink,lambskin,2,good,0,0,1,0,0,shoulder_bag,Chanel
1806,2771,1980s,small,black,lambskin,3,excellent,0,0,1,0,1,shoulder_bag,Chanel
1807,3980,2000-2010,small,red,lambskin,2,excellent,0,1,0,0,1,flap_bag,Chanel
1808,1841,2000-2010,medium,beige,lambskin,4,good,0,1,1,0,1,shoulder_bag,Chanel
1809,2771,1990s,small,black,caviar,4,good,1,0,0,1,0,vanity_case,Chanel
1810,3701,2000-2010,small,beige,lambskin,1,good,0,0,1,0,1,backpack,Chanel
1811,3980,2000-2010,small,black,lambskin,2,used,0,0,1,0,1,backpack,Chanel
1812,3980,2000-2010,medium,beige,caviar,1,used,0,0,0,0,0,flap_bag,Chanel
1813,463,2000-2010,mini,metallic,lambskin,3,used,0,0,0,1,0,clutch,Chanel
1814,3236,2000-2010,small,black,lambskin,3,good,0,0,1,1,1,shoulder_bag,Chanel
1815,2492,1990s,medium,black,caviar,3,good,0,0,0,0,0,flap_bag,Chanel
1816,3422,2000-2010,medium,black,caviar,3,used,0,0,0,1,1,hand_bag,Chanel
1818,2306,2000-2010,large,black,caviar,4,good,0,0,1,1,0,tote,Chanel
1819,3422,1990s,small,black,lambskin,5,good,0,0,1,1,1,shoulder_bag,Chanel
1820,1562,2000-2010,medium,black,lambskin,4,good,0,0,1,1,1,hand_bag,Chanel
1821,4631,2000-2010,medium,black,caviar,4,good,0,0,0,0,1,flap_bag,Chanel
1823,1841,1980s,small,blue,fabric,1,used,0,0,0,1,1,mini bag,Chanel
1826,2120,2000-2010,large,black,caviar,3,used,1,0,0,0,0,flap_bag,Chanel
1828,2306,1980s,small,black,lambskin,2,good,1,0,0,1,1,flap_bag,Chanel
1829,1376,1980s,small,black,lambskin,3,good,1,0,1,1,1,shoulder_bag,Chanel
1830,2120,2000-2010,medium,black,lambskin,5,good,1,0,1,1,0,tote,Chanel
1831,1841,2000-2010,medium,black,patent,4,good,1,0,1,1,1,shoulder_bag,Chanel
1833,3701,1980s,small,black,lambskin,3,good,1,0,1,1,0,shoulder_bag,Chanel
1834,1841,1990s,medium,black,fabric,1,excellent,1,0,0,1,0,hand_bag,Chanel
1835,1562,1980s,small,brown,lambskin,1,used,1,0,1,0,0,shoulder_bag,Chanel
1836,1190,1990s,medium,brown,suede,5,good,1,0,1,1,0,hand_bag,Chanel
1837,1004,2000-2010,small,black,lambskin,4,good,0,0,0,0,0,clutch,Chanel
1838,3980,1990s,small,black,lambskin,3,good,0,0,1,0,1,backpack,Chanel
1839,2120,2000-2010,small,black,lambskin,2,good,0,0,0,0,1,crossbody,Chanel
1840,1376,1980s,large,black,lambskin,1,good,0,0,1,0,1,shoulder_bag,Chanel
1842,2492,2000-2010,mini,green,patent,1,used,0,0,1,0,1,vanity_case,Chanel
1843,2306,2000-2010,medium,green,lambskin,5,good,0,0,1,0,0,shoulder_bag,Chanel
1844,1562,1980s,small,pink,fabric,2,good,0,0,1,0,1,shoulder_bag,Chanel
1845,2771,1980s,small,black,lambskin,4,good,0,0,1,0,1,shoulder_bag,Chanel
1846,1841,1990s,large,black,lambskin,3,used,0,0,0,0,1,tote,Chanel
1847,2120,1990s,small,white,caviar,4,good,0,0,0,1,0,hand_bag,Chanel
1848,1562,2000-2010,small,brown,lambskin,1,good,0,0,0,0,0,hand_bag,Chanel
1849,3236,2000-2010,small,black,lambskin,3,good,0,0,1,0,0,shoulder_bag,Chanel
1850,2120,2000-2010,medium,black,caviar,4,excellent,0,0,0,0,1,hand_bag,Chanel
1851,2492,1980s,small,beige,lambskin,1,good,0,0,0,0,1,flap_bag,Chanel
1852,911,1990s,small,black,caviar,3,excellent,0,0,0,0,0,vanity_case,Chanel
1853,3050,1980s,small,beige,lambskin,2,excellent,0,0,0,0,1,flap_bag,Chanel
1854,1562,2000-2010,small,black,lambskin,2,excellent,0,0,0,0,1,shoulder_bag,Chanel
1855,2771,2000-2010,small,black,suede,4,used,0,0,1,0,1,shoulder_bag,Chanel
1856,3980,1980s,small,black,lambskin,1,good,0,0,1,0,0,shoulder_bag,Chanel
1857,1562,2000-2010,small,pink,lambskin,4,good,0,0,1,0,0,shoulder_bag,Chanel
1858,2399,2000-2010,medium,black,exotic,4,used,0,0,1,0,0,shoulder_bag,Chanel
1859,2771,1990s,small,beige,lambskin,2,excellent,0,0,0,0,1,flap_bag,Chanel
1860,3050,2000-2010,small,blue,lambskin,2,excellent,0,0,1,0,0,shoulder_bag,Chanel
1861,2120,1990s,small,white,caviar,2,excellent,0,1,1,0,0,woc,Chanel
1862,1562,1990s,medium,black,fabric,2,used,0,0,1,0,1,hand_bag,Chanel
1863,2492,1990s,mini,metallic,lambskin,3,good,0,0,1,0,1,clutch,Chanel
1867,2120,1980s,small,blue,lambskin,3,good,0,0,1,0,1,mini bag,Chanel
1868,2492,1980s,medium,black,lambskin,2,good,0,0,1,0,0,flap_bag,Chanel
1869,2306,2000-2010,medium,black,lambskin,5,good,0,0,1,0,0,tote,Chanel
1870,2120,1990s,small,black,lambskin,4,good,0,0,1,0,1,shoulder_bag,Chanel
1871,2771,2000-2010,medium,beige,caviar,4,good,0,0,0,1,1,hand_bag,Chanel
1872,2771,1980s,small,white,lambskin,4,good,0,0,1,0,1,shoulder_bag,Chanel
1873,1562,2000-2010,small,black,lambskin,1,good,0,0,0,0,1,tote,Chanel
1874,2492,1990s,small,black,caviar,3,good,0,0,0,1,0,shoulder_bag,Chanel
1875,1841,2000-2010,small,black,lambskin,1,good,0,0,0,1,0,hand_bag,Chanel
1876,2492,1980s,small,red,lambskin,3,good,0,0,1,0,1,shoulder_bag,Chanel
1877,1841,2000-2010,small,black,lambskin,1,good,0,0,0,0,0,shoulder_bag,Chanel
1878,1562,2000-2010,medium,black,fabric,5,used,0,0,1,0,0,shoulder_bag,Chanel
1879,3050,1980s,mini,black,lambskin,3,good,0,0,0,0,1,flap_bag,Chanel
1880,3050,2000-2010,medium,black,fabric,5,good,0,0,1,0,1,shoulder_bag,Chanel
1881,1562,2000-2010,xlarge,black,fabric,3,used,0,0,0,0,0,hand_bag,Chanel
1882,2306,2000-2010,medium,beige,lambskin,3,good,0,0,0,1,1,hand_bag,Chanel
1883,1376,2000-2010,medium,black,patent,5,excellent,0,0,0,0,0,hand_bag,Chanel
1884,2120,2000-2010,medium,black,lambskin,1,good,0,0,0,1,1,shoulder_bag,Chanel
1885,3236,2000-2010,small,pink,tweed,2,excellent,0,0,0,0,1,flap_bag,Chanel
1886,3701,2000-2010,medium,beige,caviar,5,excellent,0,0,0,0,1,flap_bag,Chanel
1887,911,2000-2010,small,red,synthetic,1,used,0,0,0,1,0,clutch,Chanel
1888,2492,2000-2010,medium,black,lambskin,4,good,0,0,1,0,0,shoulder_bag,Chanel
1889,1004,2000-2010,small,black,patent,1,good,0,0,0,1,0,hand_bag,Chanel
1890,1841,1990s,small,orange,caviar,1,good,0,0,0,1,0,hand_bag,Chanel
1891,3236,1980s,mini,red,lambskin,3,good,0,0,0,1,1,waist_bag,Chanel
1892,1562,2000-2010,medium,black,lambskin,1,good,0,0,0,1,0,shoulder_bag,Chanel
1893,1562,2000-2010,small,black,lambskin,1,good,0,0,1,0,0,shoulder_bag,Chanel
1894,1376,1980s,small,brown,fabric,2,good,0,0,1,0,1,shoulder_bag,Chanel
1895,2771,2000-2010,medium,white,synthetic,1,good,0,0,1,0,0,shoulder_bag,Chanel
1896,1841,2000-2010,medium,black,fabric,3,good,0,0,1,0,0,tote,Chanel
1897,2120,1980s,small,black,lambskin,3,good,0,0,1,0,1,shoulder_bag,Chanel
1898,2306,1990s,small,beige,lambskin,2,good,0,0,0,0,1,flap_bag,Chanel
1899,1562,2000-2010,medium,black,lambskin,1,excellent,0,0,0,0,1,shoulder_bag,Chanel
1900,2771,2000-2010,small,black,tweed,3,excellent,0,0,0,0,1,flap_bag,Chanel
1901,3236,1980s,small,red,lambskin,1,good,0,1,0,0,1,flap_bag,Chanel
1902,2306,1990s,medium,black,caviar,2,excellent,0,0,1,1,0,tote,Chanel
1903,1841,1990s,medium,brown,caviar,3,good,0,0,0,1,0,shoulder_bag,Chanel
1904,1562,1980s,small,black,fabric,2,good,0,0,1,0,1,shoulder_bag,Chanel
1905,3050,2000-2010,small,black,lambskin,4,excellent,0,1,0,0,0,flap_bag,Chanel
1906,1376,1990s,small,black,fabric,2,good,0,0,1,0,0,tote,Chanel
1907,3050,1980s,small,black,lambskin,4,good,0,1,1,0,1,shoulder_bag,Chanel
1909,2492,2000-2010,small,black,lambskin,1,good,0,0,1,0,0,shoulder_bag,Chanel
1910,2771,2000-2010,small,white,lambskin,3,good,0,1,0,0,1,flap_bag,Chanel
1911,1841,1980s,medium,black,lambskin,2,good,0,0,0,0,0,shoulder_bag,Chanel
1912,3236,2000-2010,small,black,lambskin,1,good,0,1,1,0,1,shoulder_bag,Chanel
1913,1841,2000-2010,xlarge,black,lambskin,3,used,0,1,0,0,0,shoulder_bag,Chanel
1914,2492,2000-2010,small,black,lambskin,2,good,0,0,1,0,0,shoulder_bag,Chanel
1916,911,2000-2010,small,black,lambskin,4,good,1,0,0,1,1,vanity_case,Chanel
1917,2306,2000-2010,small,black,lambskin,2,excellent,1,0,1,1,1,shoulder_bag,Chanel
1918,2771,1980s,small,black,lambskin,4,good,0,0,1,0,1,shoulder_bag,Chanel
1919,4259,2000-2010,small,black,caviar,2,excellent,0,0,0,0,1,flap_bag,Chanel
1920,2771,1990s,small,black,fabric,4,excellent,0,0,0,0,1,flap_bag,Chanel
1921,1562,2000-2010,small,blue,fabric,1,good,0,0,0,0,0,shoulder_bag,Chanel
1922,3701,2000-2010,medium,blue,lambskin,3,excellent,0,0,0,0,1,flap_bag,Chanel
1923,2306,1980s,small,black,fabric,2,good,0,0,0,0,1,flap_bag,Chanel
1924,3422,2000-2010,small,black,caviar,3,excellent,0,0,1,0,1,shoulder_bag,Chanel
1925,3050,2000-2010,small,black,lambskin,5,excellent,0,0,1,0,1,shoulder_bag,Chanel
1926,4259,2000-2010,small,black,caviar,1,good,1,0,0,0,1,flap_bag,Chanel
1927,2120,1980s,small,beige,lambskin,4,good,1,0,1,0,1,shoulder_bag,Chanel
1928,2771,1980s,mini,pink,lambskin,2,good,1,0,0,0,1,flap_bag,Chanel
1929,2771,1980s,small,beige,lambskin,3,excellent,1,0,0,0,1,flap_bag,Chanel
1931,1376,1990s,small,black,caviar,2,good,0,0,0,1,0,vanity_case,Chanel
1932,1562,1990s,mini,pink,caviar,3,good,0,0,1,1,0,shoulder_bag,Chanel
1933,1841,1980s,small,black,lambskin,1,used,0,0,0,0,1,flap_bag,Chanel
1934,1841,1980s,small,black,patent,4,used,0,0,1,1,1,shoulder_bag,Chanel
1935,2492,1980s,small,beige,lambskin,3,good,0,0,1,1,1,flap_bag,Chanel
1938,1841,2000-2010,small,black,patent,3,used,0,0,0,1,0,hand_bag,Chanel
1939,2492,1980s,small,black,lambskin,2,used,0,0,0,0,0,clutch,Chanel
1940,3050,1980s,small,beige,lambskin,2,used,0,0,0,0,0,flap_bag,Chanel
1941,1562,2000-2010,small,beige,lambskin,1,used,0,0,0,1,0,tote,Chanel
1942,2120,1990s,small,black,patent,4,used,0,0,0,1,0,hand_bag,Chanel
1943,2306,1990s,large,beige,caviar,3,used,0,0,0,1,0,hand_bag,Chanel
1944,1376,2000-2010,medium,black,lambskin,3,used,0,0,0,1,0,hand_bag,Chanel
1945,2306,1980s,small,purple,suede,3,used,0,0,1,1,0,shoulder_bag,Chanel
1946,2306,1990s,small,brown,suede,4,used,0,0,1,1,1,shoulder_bag,Chanel
1947,2120,1980s,small,black,fabric,2,used,0,0,0,0,1,flap_bag,Chanel
1948,2492,1990s,medium,brown,suede,2,used,0,0,0,0,1,flap_bag,Chanel
1949,3050,2000-2010,small,black,fabric,4,used,0,0,0,0,1,flap_bag,Chanel
1950,2306,2000-2010,medium,black,caviar,4,used,0,0,1,1,0,tote,Chanel
1951,1190,1990s,large,beige,lambskin,3,used,0,0,0,1,0,tote,Chanel
1952,3422,1990s,small,black,fabric,3,used,0,0,0,0,1,flap_bag,Chanel
1953,3236,2000-2010,medium,black,lambskin,3,used,0,0,0,0,0,flap_bag,Chanel
1954,463,2000-2010,mini,pink,caviar,1,used,0,1,0,1,0,clutch,Chanel
1955,2771,2000-2010,medium,gray,suede,1,used,0,0,1,1,1,shoulder_bag,Chanel
1956,2492,1980s,small,black,lambskin,2,good,0,1,0,0,1,flap_bag,Chanel
1957,2492,1980s,small,beige,lambskin,2,used,0,0,0,0,1,flap_bag,Chanel
1958,5561,2000-2010,small,pink,lambskin,1,used,0,0,1,1,1,shoulder_bag,Chanel
1959,3422,1980s,small,blue,fabric,4,used,0,0,1,1,0,shoulder_bag,Chanel
1961,2492,1980s,small,black,lambskin,1,good,0,0,1,1,1,shoulder_bag,Chanel
1962,2306,1980s,small,black,lambskin,2,used,0,0,1,1,0,shoulder_bag,Chanel
1963,3236,2000-2010,small,black,lambskin,1,good,0,0,1,1,1,shoulder_bag,Chanel
1964,2306,1980s,small,blue,lambskin,1,used,1,1,1,1,1,shoulder_bag,Chanel
1965,2771,2000-2010,small,green,patent,3,good,0,1,1,1,1,vanity_case,Chanel
1966,3701,1990s,small,white,caviar,2,good,0,0,0,1,0,hand_bag,Chanel
1967,3701,1990s,small,metallic,fabric,2,good,0,0,0,1,0,hand_bag,Chanel
1969,1376,1990s,small,blue,fabric,3,good,0,0,0,1,0,hand_bag,Chanel
1970,3236,1980s,small,black,lambskin,1,used,0,0,1,1,1,shoulder_bag,Chanel
1971,2492,1980s,small,black,lambskin,1,used,0,0,0,0,1,flap_bag,Chanel
1972,2120,1980s,small,black,lambskin,3,used,0,1,1,1,1,flap_bag,Chanel
1973,3980,2000-2010,small,black,lambskin,1,used,0,1,1,1,1,backpack,Chanel
1974,3701,2000-2010,small,black,lambskin,5,used,0,0,0,0,1,flap_bag,Chanel
1977,3050,1980s,small,black,fabric,2,used,0,0,0,0,1,flap_bag,Chanel
1978,3050,2000-2010,small,black,lambskin,3,good,0,0,0,0,1,flap_bag,Chanel
1979,4631,2000-2010,large,black,lambskin,3,good,0,0,0,0,1,flap_bag,Chanel
1980,3236,2000-2010,medium,black,lambskin,4,used,0,0,0,0,1,flap_bag,Chanel
1981,1841,1990s,medium,black,caviar,5,used,0,0,1,1,0,shoulder_bag,Chanel
1982,3236,1980s,small,blue,lambskin,2,used,0,0,1,1,1,shoulder_bag,Chanel
1983,2306,1980s,small,red,exotic,1,used,0,0,0,1,1,hand_bag,Chanel
1984,4631,2000-2010,small,black,caviar,3,good,0,0,0,1,0,hand_bag,Chanel
1985,1841,2000-2010,small,black,lambskin,3,used,0,1,0,1,1,crossbody,Chanel
1986,2306,2000-2010,small,beige,lambskin,2,used,0,1,1,1,1,shoulder_bag,Chanel
1987,3236,2000-2010,small,black,lambskin,1,used,0,0,0,0,0,flap_bag,Chanel
1988,1376,1990s,small,red,fabric,1,used,0,0,0,1,1,hand_bag,Chanel
1989,2306,2000-2010,small,blue,fabric,1,used,0,0,0,1,0,backpack,Chanel
1992,3236,1990s,xlarge,black,caviar,1,used,0,0,1,1,0,shoulder_bag,Chanel
1993,3980,2000-2010,large,black,lambskin,2,used,0,0,1,1,1,backpack,Chanel
1995,1004,1990s,small,black,patent,4,used,1,0,0,1,1,vanity_case,Chanel
1997,1376,2000-2010,medium,black,lambskin,2,used,0,0,0,1,1,crossbody,Chanel
1998,2771,2000-2010,large,black,lambskin,3,good,0,0,0,0,1,flap_bag,Chanel
2001,1376,1980s,small,black,fabric,1,used,0,0,1,0,1,shoulder_bag,Chanel
2002,1004,1990s,large,blue,fabric,1,good,0,0,0,1,0,hand_bag,Chanel
2003,3236,2000-2010,medium,black,caviar,2,used,0,1,0,1,1,hand_bag,Chanel
2005,2120,1990s,small,black,lambskin,5,used,1,0,1,1,1,shoulder_bag,Chanel
2006,3422,2000-2010,large,black,lambskin,3,used,1,0,0,0,1,flap_bag,Chanel
2007,3422,2000-2010,large,black,caviar,2,used,1,1,0,1,1,hand_bag,Chanel
2008,3422,2000-2010,large,red,lambskin,1,used,1,0,0,0,1,flap_bag,Chanel
2009,1376,2000-2010,small,white,lambskin,1,used,0,0,1,1,0,shoulder_bag,Chanel
2010,3050,2000-2010,small,black,caviar,2,good,0,1,0,0,1,flap_bag,Chanel
