prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
LOUIS VUITTON SPEEDY 30 HAND BAG EPI RED M43007,/collections/louis-vuitton/products/ao21523,"89,800",VI 0955,"W 12.8 x H 8.7 x D 6.9 ""

Handle Drop. 3.5 """,Red/ Epi Leather,Dust Bag,Excellent Condition,"There is sign of use overall

Stain",-,-,AO21523
LOUIS VUITTON JEWELRY BOX TRUNK WATCH CASE MONOGRAM,/collections/louis-vuitton/products/ao21500,"348,000",D60552,"W 6.3 x H 5.1 x D 6.3 ""","Brown/ Monogram Canvas, Leather",Keys*2,Excellent Condition,Excellent Condition,-,,AO21500
LOUIS VUITTON ROULEAU BIJOU JEWELRY ROLL CLUTCH BAG RED EPI M48357,/collections/louis-vuitton/products/ao21167,"45,800",MI 0922,"W 9.1 x H 4.7 x D 0.8 """,Red/ Epi Leather,-,Good Condition,"Good Condition

Minor Scratches",-,,AO21167
LOUIS VUITTON GOBELINS BACKPACK BAG YELLOW EPI M52299,/collections/louis-vuitton/products/ao21138,"118,000",VI 1926,"W 12.2 x H 14.2 x D 5.5 ""

Strap total length. 27.2 - 30.3 """,Yellow/ Epi Leather,-,Excellent Condition,"Excellent Condition

Metal fittings: Rust",-,-,AO21138
LOUIS VUITTON MUSETTE SALSA LONG SHOULDER BAG MONOGRAM M51387,/collections/louis-vuitton/products/ao21136,"89,800",AS 0013,"W 9.3 x H 9.8 x D 3.0 ""

Strap Drop. 20.9 - 23.2 ""","Brown/ Monogram Canvas, Leather",Dust Bag,There is sign of use overall,Excellent Condition,-,-,AO21136
LOUIS VUITTON STEAMER 55 TRAVEL HAND BAG MONOGRAM M41124,/collections/louis-vuitton/products/ao21133,"168,000",-,"W 21.7 x H 24.4 x D 10.2 ""

Handle Drop. 1.2 ""","Brown/ Monogram Canvas, Leather",Name Tag,"Obvious sigh of use with heavy damages.

Stains","Obvious sigh of use with heavy damages.

Stains, Frayed",-,,AO21133
LOUIS VUITTON EXCURSION HAND SHOES BAG PURSE MONOGRAM M41450,/collections/louis-vuitton/products/ao21026,"79,800",VI 1916,"W 9.4 x H 13.0 x D 5.1 ""

Handle Drop. 6.1 ""","Brown/ Monogram Canvas, Leather",-,Good Condition,"Good Condition

Peeled",-,,AO21026
LOUIS VUITTON PONT NEUF HAND BAG BLUE EPI M52055,/collections/louis-vuitton/products/ao21024,"89,800",MI 0938,"W 9.8 x H 8.7 x D 4.3 ""

Handle Drop. 3.9 """,Blue/ Epi Leather,Manual,Excellent Condition,"Excellent Condition

Dirt",-,,AO21024
LOUIS VUITTON PONT NEUF HAND BAG EPI YELLOW M52059,/collections/louis-vuitton/products/ao20999,"98,000",MI 0063,"W 9.4 x H 9.1 x D 4.1 ""

Handle Drop. 4.5 """,Yellow/ Epi Leather,-,Excellent Condition,Excellent Condition,,-,AO20999
LOUIS VUITTON GRENELLE CROSS BODY SHOULDER BAG BLUE EPI M52365,/collections/louis-vuitton/products/ao20996,"79,800",MI 0952,"W 9.4 x H 7.9 x D 2.8 ""

Strap Drop. 17.7 - 21.3 """,Blue/ Epi Leather,-,Good Condition,Good Condition,Pocket: Peeled and stickiness,-,AO20996
LOUIS VUITTON MABILLON BACKPACK BAG MANDARIN ORANGE EPI M5223H,/collections/louis-vuitton/products/ao20937,"98,000",VI 0063,"W 8.3 x H 11.0 x D 3.5 ""

Strap total length. 28.3 - 31.5 """,Mandarin Orange/ Epi Leather,-,"Excellent Condition

Dirt",Excellent Condition,-,Smell of perfume,AO20937
LOUIS VUITTON POCHETTE COSMETIC POUCH MONOGRAM M47515,/collections/louis-vuitton/products/ao20900,"49,800",CA 0056,"W 6.5 x H 4.7 x D 2.4 ""","Brown/ Monogram Canvas, Leather",Dust Bag,Excellent condition,Excellent condition,-,-,AO20900
LOUIS VUITTON CEINTURE POCHETTE POUCH MONOGRAM M6933U,/collections/louis-vuitton/products/ao20896,"59,800",-,"W 4.3 x H 3.1 ""","Brown/ Monogram Canvas, Leather",-,Excellent condition,Excellent condition,-,-,AO20896
LOUIS VUITTON CEINTURE POCHETTE POUCH MONOGRAM M6933U,/collections/louis-vuitton/products/ao20895,"59,800",-,"W 5.9 x H 3.7 ""","Brown/ Monogram Canvas, Leather",-,Excellent condition,Excellent condition,-,-,AO20895
LOUIS VUITTON FRIEDLAND SHOULDER BAG BLACK EPI M52402,/collections/louis-vuitton/products/ao20827,"69,800",VI 0941,"W 10.4 x H 7.9 x D 3.1 ""

Strap Drop. 8.7 or 19.3 """,Black/ Epi Leather,Dust Bag,"Good Condition

Minor Scratches",Good Condition,Pocket: peeled and stickiness(JUNK Condition),,AO20827
LOUIS VUITTON SAINT JACQUES HAND TOTE BAG GREEN EPI M52274,/collections/louis-vuitton/products/ao20821,"69,800",AS 1907,"W 9.1 x H 9.4 x D 3.9 ""

Handle Drop. 5.1 """,Green/ Epi Leather,-,Good Condition,Good Condition,-,,AO20821
LOUIS VUITTON SAC TRIANGLE HAND BAG YELLOW EPI M52099,/collections/louis-vuitton/products/ao20820,"69,800",MI 0973,"W 15.7 x H 5.9 x D 5.9 ""

Handle Drop. 3.5 """,Yellow/ Epi Leather,"Manual, Dust Bag",Good Condition,Good Condition,Pocket: peeled and minor stickiness(JUNK Condition),,AO20820
LOUIS VUITTON AUDRA CHAIN HAND BAG MONOGRAM MULTI COLOR M40047,/collections/louis-vuitton/products/ao20817,"148,000",TH 1026,"W 9.3 x H 8.3 x D 5.5 ""

Handle Drop. 3.9 ""","White, etc./ Monogram multi color canvas, Leather","Manual, Dust Bag","Good Condition

Minor Discoloration",Good Condition,-,,AO20817
LOUIS VUITTON MUSETTE TANGO LONG SHOULDER BAG MONOGRAM M51388,/collections/louis-vuitton/products/ao20762,"118,000",LM 1002,"W 10.6 x H 8.5 x D 3.1 ""

Strap Drop. 20.5 - 22.8 ""","Brown/ Monogram Canvas, Leather",Dust Bag,Good Condition,Excellent Condition,-,,AO20762
LOUIS VUITTON MINI DANUBE SHOULDER BAG MONOGRAM M45268,/collections/louis-vuitton/products/ao20761,"79,800",-,"W 4.3 x H 5.5 x D 1.6 "" 

Strap Drop. 18.1 - 22.0 ""","Brown/ Monogram Canvas, Leather",-,There is sign of use overall,There is sign of use overall,-,Smell of mold,AO20761
LOUIS VUITTON TILSIT SHOULDER BAG VI0956 PURSE BLACK EPI M52482,/collections/louis-vuitton/products/ao20684,"89,800",VI 0956,"W 10.6 x H 7.5 x D 3.1 ""

Strap Drop. 8.7 or 17.3 ""","Black
/
Epi Leather, Leather",-,AO20684,Good condition,"Good condition

minor peeled",-,AO20684
LOUIS VUITTON SAC TRIANGLE HAND BAG MI0933 PURSE YELLOW EPI M52099,/collections/louis-vuitton/products/ao20682,"69,800",MI 0933,"W 15.7 x H 5.9 x D 5.9 ""

Handle Drop. 3.5 ""","Yellow
/
Epi Leather, Leather",-,AO20682,Good condition,"Good condition

Pocket：minor peeled",-,AO20682
LOUIS VUITTON KEEPALL 45 TRAVEL HAND BAG DU3170 PURSE MONOGRAM M41428,/collections/louis-vuitton/products/ao20679,"98,000",DU 3170,"W 17.7 x H 10.0 x D 7.9 ""

Handle Drop. 4.3 ""","Brown
/
Monogram Canvas, Leather",Handle Holder,AO20679,"Good condition

minor scratches(Bottom)",Excellent condition,-,AO20679
LOUIS VUITTON WITH HALLS TOTE BAG MONOGRAM COMME DES GARCONS,/collections/louis-vuitton/products/ao20678,"598,000",SP 4144(Bag) / B04144(Inner Bag),"W 12.6 x H 15.7 x D 5.5 ""

Handle Drop. 4.3 ""","Brown
/
Monogram Canvas, Leather","Manual, Name Tag, Inner Bag, Dust Bag",AO20678,Good condition,Excellent condition,-,AO20678
LOUIS VUITTON JASMIN HAND BAG PURSE TH0083 BLACK EPI LEATHER M52082,/collections/louis-vuitton/products/ao20532,"98,000",TH 0083,"W 12.6 "" x H 7.1 "" x D 3.5 ""

Handle Drop. 3.9 ""","Black
/
Epi Leather, Leather",Dust Bag,AO20532,Excellent condition,Excellent condition,-,AO20532
LOUIS VUITTON KEEPALL 55 TRAVEL HAND BAG PURSE MONOGRAM M41424,/collections/louis-vuitton/products/ao20531,"98,000",FL0063,"W 21.7 "" x H 11.4 "" x D 9.6 ""

Handle Drop. 4.3 ""","Brown
/
Monogram Canvas, Leather",-,AO20531,"Good condition

Stain, Suntanned","Good condition

Mold",-,AO20531
